trt,ex,em,eems,abs
High Temp. Ash,350,456,1.476845853,0.04865561942857144
High Temp. Ash,350,458,1.570670159,0.04865561942857144
High Temp. Ash,350,460,1.4222713720000002,0.04865561942857144
High Temp. Ash,350,462,1.4138429169999998,0.04865561942857144
High Temp. Ash,350,464,1.3407358580000002,0.04865561942857144
High Temp. Ash,350,466,1.2424648680000001,0.04865561942857144
High Temp. Ash,350,468,1.2746707839999998,0.04865561942857144
High Temp. Ash,350,470,1.2651984229999997,0.04865561942857144
High Temp. Ash,350,472,1.0959325299999998,0.04865561942857144
High Temp. Ash,350,474,1.126731758,0.04865561942857144
High Temp. Ash,350,476,1.066309298,0.04865561942857144
High Temp. Ash,350,478,0.8836559389999998,0.04865561942857144
High Temp. Ash,350,480,1.021540191,0.04865561942857144
High Temp. Ash,350,482,0.916915074,0.04865561942857144
High Temp. Ash,350,484,0.803716893,0.04865561942857144
High Temp. Ash,350,486,0.8745957220000002,0.04865561942857144
High Temp. Ash,350,488,0.7929208380000001,0.04865561942857144
High Temp. Ash,350,490,0.7175993249999999,0.04865561942857144
High Temp. Ash,350,492,0.6413130469999999,0.04865561942857144
High Temp. Ash,350,494,0.6342979929999999,0.04865561942857144
High Temp. Ash,350,496,0.6032428670000001,0.04865561942857144
High Temp. Ash,350,498,0.6287693919999999,0.04865561942857144
High Temp. Ash,350,500,0.626787624,0.04865561942857144
High Temp. Ash,350,502,0.565978393,0.04865561942857144
High Temp. Ash,350,504,0.4639622740000001,0.04865561942857144
High Temp. Ash,350,506,0.498762782,0.04865561942857144
High Temp. Ash,350,508,0.5114517850000001,0.04865561942857144
High Temp. Ash,350,510,0.4162636049999999,0.04865561942857144
High Temp. Ash,350,512,0.453833111,0.04865561942857144
High Temp. Ash,350,514,0.4232853379999999,0.04865561942857144
High Temp. Ash,350,516,0.40566503200000004,0.04865561942857144
High Temp. Ash,350,518,0.36991726999999996,0.04865561942857144
High Temp. Ash,350,520,0.372447591,0.04865561942857144
High Temp. Ash,350,522,0.329495156,0.04865561942857144
High Temp. Ash,350,524,0.29617104400000005,0.04865561942857144
High Temp. Ash,350,526,0.341368361,0.04865561942857144
High Temp. Ash,350,528,0.2944851519999999,0.04865561942857144
High Temp. Ash,350,530,0.294691901,0.04865561942857144
High Temp. Ash,350,532,0.278803924,0.04865561942857144
High Temp. Ash,350,534,0.250413164,0.04865561942857144
High Temp. Ash,350,536,0.25615658899999993,0.04865561942857144
High Temp. Ash,350,538,0.21384424499999993,0.04865561942857144
High Temp. Ash,350,540,0.25382377899999997,0.04865561942857144
High Temp. Ash,350,542,0.282839765,0.04865561942857144
High Temp. Ash,350,544,0.20137439299999998,0.04865561942857144
High Temp. Ash,350,546,0.25000385499999994,0.04865561942857144
High Temp. Ash,350,548,0.240827585,0.04865561942857144
High Temp. Ash,350,550,0.18925350499999993,0.04865561942857144
High Temp. Ash,350,552,0.16749578000000004,0.04865561942857144
High Temp. Ash,350,554,0.18149984200000002,0.04865561942857144
High Temp. Ash,350,556,0.15804634500000003,0.04865561942857144
High Temp. Ash,350,558,0.167583298,0.04865561942857144
High Temp. Ash,350,560,0.15653129,0.04865561942857144
High Temp. Ash,350,562,0.11271304700000001,0.04865561942857144
High Temp. Ash,350,564,0.134774083,0.04865561942857144
High Temp. Ash,350,566,0.12283675499999996,0.04865561942857144
High Temp. Ash,350,568,0.10676335400000003,0.04865561942857144
High Temp. Ash,350,570,0.1131684,0.04865561942857144
High Temp. Ash,350,572,0.10579139600000001,0.04865561942857144
High Temp. Ash,350,574,0.11481638399999997,0.04865561942857144
High Temp. Ash,350,576,0.12090276400000002,0.04865561942857144
High Temp. Ash,350,578,0.10906792900000001,0.04865561942857144
High Temp. Ash,350,580,0.069555167,0.04865561942857144
High Temp. Ash,350,582,0.107053954,0.04865561942857144
High Temp. Ash,350,584,0.08831872099999999,0.04865561942857144
High Temp. Ash,350,586,0.092359885,0.04865561942857144
High Temp. Ash,350,588,0.08121696000000003,0.04865561942857144
High Temp. Ash,350,590,0.09206862900000001,0.04865561942857144
High Temp. Ash,350,592,0.04256712499999998,0.04865561942857144
High Temp. Ash,350,594,0.062277570000000004,0.04865561942857144
High Temp. Ash,350,596,0.06072533599999999,0.04865561942857144
High Temp. Ash,350,598,0.0541113,0.04865561942857144
High Temp. Ash,350,600,0.05742901299999997,0.04865561942857144
High Temp. Ash,355,300,-0.0014147509999999988,0.04531976142857144
High Temp. Ash,355,302,0.0059649049999999995,0.04531976142857144
High Temp. Ash,355,304,0.002309569999999997,0.04531976142857144
High Temp. Ash,355,306,0.011608187000000002,0.04531976142857144
High Temp. Ash,355,308,-0.0024444880000000016,0.04531976142857144
High Temp. Ash,355,310,-0.002438324999999998,0.04531976142857144
High Temp. Ash,355,312,0.004526057,0.04531976142857144
High Temp. Ash,355,314,0.0019548429999999978,0.04531976142857144
High Temp. Ash,355,316,0.008650983000000001,0.04531976142857144
High Temp. Ash,355,318,0.0021988000000000008,0.04531976142857144
High Temp. Ash,355,320,-0.0030951619999999985,0.04531976142857144
High Temp. Ash,355,322,0.005841578,0.04531976142857144
High Temp. Ash,355,324,0.011312699000000002,0.04531976142857144
High Temp. Ash,355,326,0.0015614279999999967,0.04531976142857144
High Temp. Ash,355,328,0.008385353999999998,0.04531976142857144
High Temp. Ash,355,330,0.007827938,0.04531976142857144
High Temp. Ash,355,332,0.006405754999999992,0.04531976142857144
High Temp. Ash,355,334,0.0038381819999999955,0.04531976142857144
High Temp. Ash,355,336,0.012486566000000004,0.04531976142857144
High Temp. Ash,355,338,0.012530932999999994,0.04531976142857144
High Temp. Ash,355,340,0.006789380999999997,0.04531976142857144
High Temp. Ash,355,342,NA,0.04531976142857144
High Temp. Ash,355,344,NA,0.04531976142857144
High Temp. Ash,355,346,NA,0.04531976142857144
High Temp. Ash,355,348,NA,0.04531976142857144
High Temp. Ash,355,350,NA,0.04531976142857144
High Temp. Ash,355,352,NA,0.04531976142857144
High Temp. Ash,355,354,NA,0.04531976142857144
High Temp. Ash,355,356,NA,0.04531976142857144
High Temp. Ash,355,358,NA,0.04531976142857144
High Temp. Ash,355,360,NA,0.04531976142857144
High Temp. Ash,355,362,NA,0.04531976142857144
High Temp. Ash,355,364,NA,0.04531976142857144
High Temp. Ash,355,366,NA,0.04531976142857144
High Temp. Ash,355,368,NA,0.04531976142857144
High Temp. Ash,355,370,NA,0.04531976142857144
High Temp. Ash,355,372,0.3268832600000001,0.04531976142857144
High Temp. Ash,355,374,0.326395605,0.04531976142857144
High Temp. Ash,355,376,0.38251812500000004,0.04531976142857144
High Temp. Ash,355,378,0.39611407799999987,0.04531976142857144
High Temp. Ash,355,380,0.538049596,0.04531976142857144
High Temp. Ash,355,382,0.651709179,0.04531976142857144
High Temp. Ash,355,384,0.6223626100000001,0.04531976142857144
High Temp. Ash,355,386,0.7084585810000001,0.04531976142857144
High Temp. Ash,355,388,0.737075914,0.04531976142857144
High Temp. Ash,355,390,0.8738449680000002,0.04531976142857144
High Temp. Ash,355,392,0.9377411279999999,0.04531976142857144
High Temp. Ash,355,394,NA,0.04531976142857144
High Temp. Ash,355,396,NA,0.04531976142857144
High Temp. Ash,355,398,NA,0.04531976142857144
High Temp. Ash,355,400,NA,0.04531976142857144
High Temp. Ash,355,402,NA,0.04531976142857144
High Temp. Ash,355,404,NA,0.04531976142857144
High Temp. Ash,355,406,NA,0.04531976142857144
High Temp. Ash,355,408,NA,0.04531976142857144
High Temp. Ash,355,410,NA,0.04531976142857144
High Temp. Ash,355,412,NA,0.04531976142857144
High Temp. Ash,355,414,NA,0.04531976142857144
High Temp. Ash,355,416,NA,0.04531976142857144
High Temp. Ash,355,418,NA,0.04531976142857144
High Temp. Ash,355,420,NA,0.04531976142857144
High Temp. Ash,355,422,NA,0.04531976142857144
High Temp. Ash,355,424,1.8463493659999997,0.04531976142857144
High Temp. Ash,355,426,1.8606370700000001,0.04531976142857144
High Temp. Ash,355,428,1.8764450509999997,0.04531976142857144
High Temp. Ash,355,430,1.887852965,0.04531976142857144
High Temp. Ash,355,432,1.9030012689999998,0.04531976142857144
High Temp. Ash,355,434,1.8651834269999998,0.04531976142857144
High Temp. Ash,355,436,1.8851096770000004,0.04531976142857144
High Temp. Ash,355,438,1.8759062810000002,0.04531976142857144
High Temp. Ash,355,440,1.7212691000000002,0.04531976142857144
High Temp. Ash,355,442,1.7047786020000002,0.04531976142857144
High Temp. Ash,355,444,1.6895704759999997,0.04531976142857144
High Temp. Ash,355,446,1.588690003,0.04531976142857144
High Temp. Ash,355,448,1.6379421699999996,0.04531976142857144
High Temp. Ash,355,450,1.657094253,0.04531976142857144
High Temp. Ash,355,452,1.526779652,0.04531976142857144
High Temp. Ash,355,454,1.4290811019999998,0.04531976142857144
High Temp. Ash,355,456,1.5057815559999999,0.04531976142857144
High Temp. Ash,355,458,1.4464405029999998,0.04531976142857144
High Temp. Ash,355,460,1.3887838579999998,0.04531976142857144
High Temp. Ash,355,462,1.3890034930000001,0.04531976142857144
High Temp. Ash,355,464,1.244750212,0.04531976142857144
High Temp. Ash,355,466,1.2176349960000001,0.04531976142857144
High Temp. Ash,355,468,1.1798875979999999,0.04531976142857144
High Temp. Ash,355,470,1.171691093,0.04531976142857144
High Temp. Ash,355,472,0.974706144,0.04531976142857144
High Temp. Ash,355,474,1.0539995750000002,0.04531976142857144
High Temp. Ash,355,476,0.9823834680000001,0.04531976142857144
High Temp. Ash,355,478,0.9201620829999997,0.04531976142857144
High Temp. Ash,355,480,0.8895317120000001,0.04531976142857144
High Temp. Ash,355,482,0.78328186,0.04531976142857144
High Temp. Ash,355,484,0.7927924459999998,0.04531976142857144
High Temp. Ash,355,486,0.8018039750000001,0.04531976142857144
High Temp. Ash,355,488,0.705493366,0.04531976142857144
High Temp. Ash,355,490,0.6936757370000002,0.04531976142857144
High Temp. Ash,355,492,0.717963344,0.04531976142857144
High Temp. Ash,355,494,0.662798207,0.04531976142857144
High Temp. Ash,355,496,0.5849243260000001,0.04531976142857144
High Temp. Ash,355,498,0.6170688279999998,0.04531976142857144
High Temp. Ash,355,500,0.5543946230000001,0.04531976142857144
High Temp. Ash,355,502,0.565951679,0.04531976142857144
High Temp. Ash,355,504,0.501215681,0.04531976142857144
High Temp. Ash,355,506,0.4638828490000001,0.04531976142857144
High Temp. Ash,355,508,0.5111230130000001,0.04531976142857144
High Temp. Ash,355,510,0.491244417,0.04531976142857144
High Temp. Ash,355,512,0.46040831800000004,0.04531976142857144
High Temp. Ash,355,514,0.438666086,0.04531976142857144
High Temp. Ash,355,516,0.41511313400000005,0.04531976142857144
High Temp. Ash,355,518,0.4297978909999999,0.04531976142857144
High Temp. Ash,355,520,0.3497564489999999,0.04531976142857144
High Temp. Ash,355,522,0.3544677679999999,0.04531976142857144
High Temp. Ash,355,524,0.318138586,0.04531976142857144
High Temp. Ash,355,526,0.30621312300000003,0.04531976142857144
High Temp. Ash,355,528,0.351723464,0.04531976142857144
High Temp. Ash,355,530,0.278801206,0.04531976142857144
High Temp. Ash,355,532,0.243348503,0.04531976142857144
High Temp. Ash,355,534,0.229629898,0.04531976142857144
High Temp. Ash,355,536,0.212961136,0.04531976142857144
High Temp. Ash,355,538,0.24125013700000003,0.04531976142857144
High Temp. Ash,355,540,0.279445793,0.04531976142857144
High Temp. Ash,355,542,0.24485578000000002,0.04531976142857144
High Temp. Ash,355,544,0.243410631,0.04531976142857144
High Temp. Ash,355,546,0.22228920499999993,0.04531976142857144
High Temp. Ash,355,548,0.21252728999999992,0.04531976142857144
High Temp. Ash,355,550,0.17969766299999995,0.04531976142857144
High Temp. Ash,355,552,0.21021794400000005,0.04531976142857144
High Temp. Ash,355,554,0.16959842600000002,0.04531976142857144
High Temp. Ash,355,556,0.177390455,0.04531976142857144
High Temp. Ash,355,558,0.12570008899999996,0.04531976142857144
High Temp. Ash,355,560,0.159767893,0.04531976142857144
High Temp. Ash,355,562,0.16321639100000002,0.04531976142857144
High Temp. Ash,355,564,0.089472891,0.04531976142857144
High Temp. Ash,355,566,0.099151141,0.04531976142857144
High Temp. Ash,355,568,0.11164472400000003,0.04531976142857144
High Temp. Ash,355,570,0.12452364899999996,0.04531976142857144
High Temp. Ash,355,572,0.10861518100000003,0.04531976142857144
High Temp. Ash,355,574,0.08538066599999997,0.04531976142857144
High Temp. Ash,355,576,0.07772019600000002,0.04531976142857144
High Temp. Ash,355,578,0.08253648800000002,0.04531976142857144
High Temp. Ash,355,580,0.09115817399999998,0.04531976142857144
High Temp. Ash,355,582,0.078181572,0.04531976142857144
High Temp. Ash,355,584,0.08607463800000001,0.04531976142857144
High Temp. Ash,355,586,0.120172063,0.04531976142857144
High Temp. Ash,355,588,0.08169030500000002,0.04531976142857144
High Temp. Ash,355,590,0.057439242,0.04531976142857144
High Temp. Ash,355,592,0.06721809000000001,0.04531976142857144
High Temp. Ash,355,594,0.07906503100000001,0.04531976142857144
High Temp. Ash,355,596,0.03761771999999999,0.04531976142857144
High Temp. Ash,355,598,0.025107935000000026,0.04531976142857144
High Temp. Ash,355,600,0.06324866999999998,0.04531976142857144
High Temp. Ash,360,300,-0.0024461420000000053,0.04181490542857144
High Temp. Ash,360,302,8.772810000000006e-4,0.04181490542857144
High Temp. Ash,360,304,0.001173204000000004,0.04181490542857144
High Temp. Ash,360,306,-0.0010416060000000005,0.04181490542857144
High Temp. Ash,360,308,-0.004244390000000001,0.04181490542857144
High Temp. Ash,360,310,-0.006167617000000004,0.04181490542857144
High Temp. Ash,360,312,0.007402853000000001,0.04181490542857144
High Temp. Ash,360,314,0.0033980369999999996,0.04181490542857144
High Temp. Ash,360,316,-4.0302599999999383e-4,0.04181490542857144
High Temp. Ash,360,318,-0.0040080060000000015,0.04181490542857144
High Temp. Ash,360,320,0.011028229,0.04181490542857144
High Temp. Ash,360,322,0.0033091790000000024,0.04181490542857144
High Temp. Ash,360,324,0.019922867,0.04181490542857144
High Temp. Ash,360,326,-0.0018677419999999986,0.04181490542857144
High Temp. Ash,360,328,0.0047779320000000056,0.04181490542857144
High Temp. Ash,360,330,0.020595436,0.04181490542857144
High Temp. Ash,360,332,0.005997222999999996,0.04181490542857144
High Temp. Ash,360,334,0.003841694999999999,0.04181490542857144
High Temp. Ash,360,336,0.025772477999999995,0.04181490542857144
High Temp. Ash,360,338,0.002932507000000001,0.04181490542857144
High Temp. Ash,360,340,0.0034535090000000074,0.04181490542857144
High Temp. Ash,360,342,0.0032062749999999945,0.04181490542857144
High Temp. Ash,360,344,-0.0012223019999999946,0.04181490542857144
High Temp. Ash,360,346,NA,0.04181490542857144
High Temp. Ash,360,348,NA,0.04181490542857144
High Temp. Ash,360,350,NA,0.04181490542857144
High Temp. Ash,360,352,NA,0.04181490542857144
High Temp. Ash,360,354,NA,0.04181490542857144
High Temp. Ash,360,356,NA,0.04181490542857144
High Temp. Ash,360,358,NA,0.04181490542857144
High Temp. Ash,360,360,NA,0.04181490542857144
High Temp. Ash,360,362,NA,0.04181490542857144
High Temp. Ash,360,364,NA,0.04181490542857144
High Temp. Ash,360,366,NA,0.04181490542857144
High Temp. Ash,360,368,NA,0.04181490542857144
High Temp. Ash,360,370,NA,0.04181490542857144
High Temp. Ash,360,372,NA,0.04181490542857144
High Temp. Ash,360,374,NA,0.04181490542857144
High Temp. Ash,360,376,0.21383360799999995,0.04181490542857144
High Temp. Ash,360,378,0.2565742120000001,0.04181490542857144
High Temp. Ash,360,380,0.33337249599999996,0.04181490542857144
High Temp. Ash,360,382,0.41804223499999993,0.04181490542857144
High Temp. Ash,360,384,0.42763809899999994,0.04181490542857144
High Temp. Ash,360,386,0.49538597399999995,0.04181490542857144
High Temp. Ash,360,388,0.567675787,0.04181490542857144
High Temp. Ash,360,390,0.503350841,0.04181490542857144
High Temp. Ash,360,392,0.6873956429999999,0.04181490542857144
High Temp. Ash,360,394,0.8029109050000001,0.04181490542857144
High Temp. Ash,360,396,0.7882057330000003,0.04181490542857144
High Temp. Ash,360,398,0.764703055,0.04181490542857144
High Temp. Ash,360,400,NA,0.04181490542857144
High Temp. Ash,360,402,NA,0.04181490542857144
High Temp. Ash,360,404,NA,0.04181490542857144
High Temp. Ash,360,406,NA,0.04181490542857144
High Temp. Ash,360,408,NA,0.04181490542857144
High Temp. Ash,360,410,NA,0.04181490542857144
High Temp. Ash,360,412,NA,0.04181490542857144
High Temp. Ash,360,414,NA,0.04181490542857144
High Temp. Ash,360,416,NA,0.04181490542857144
High Temp. Ash,360,418,NA,0.04181490542857144
High Temp. Ash,360,420,NA,0.04181490542857144
High Temp. Ash,360,422,NA,0.04181490542857144
High Temp. Ash,360,424,NA,0.04181490542857144
High Temp. Ash,360,426,NA,0.04181490542857144
High Temp. Ash,360,428,NA,0.04181490542857144
High Temp. Ash,360,430,1.619104567,0.04181490542857144
High Temp. Ash,360,432,1.5927240839999999,0.04181490542857144
High Temp. Ash,360,434,1.577140488,0.04181490542857144
High Temp. Ash,360,436,1.5903427849999998,0.04181490542857144
High Temp. Ash,360,438,1.603164519,0.04181490542857144
High Temp. Ash,360,440,1.6663380380000001,0.04181490542857144
High Temp. Ash,360,442,1.5766575890000003,0.04181490542857144
High Temp. Ash,360,444,1.570632452,0.04181490542857144
High Temp. Ash,360,446,1.5279585840000003,0.04181490542857144
High Temp. Ash,360,448,1.474333186,0.04181490542857144
High Temp. Ash,360,450,1.504481802,0.04181490542857144
High Temp. Ash,360,452,1.435696572,0.04181490542857144
High Temp. Ash,360,454,1.3800252679999998,0.04181490542857144
High Temp. Ash,360,456,1.335388386,0.04181490542857144
High Temp. Ash,360,458,1.293897607,0.04181490542857144
High Temp. Ash,360,460,1.226744399,0.04181490542857144
High Temp. Ash,360,462,1.2039431310000002,0.04181490542857144
High Temp. Ash,360,464,1.148849796,0.04181490542857144
High Temp. Ash,360,466,1.11371425,0.04181490542857144
High Temp. Ash,360,468,1.057183201,0.04181490542857144
High Temp. Ash,360,470,1.0483649670000001,0.04181490542857144
High Temp. Ash,360,472,1.0665324589999998,0.04181490542857144
High Temp. Ash,360,474,0.966236045,0.04181490542857144
High Temp. Ash,360,476,0.9080807179999999,0.04181490542857144
High Temp. Ash,360,478,0.8808128930000001,0.04181490542857144
High Temp. Ash,360,480,0.9126035220000002,0.04181490542857144
High Temp. Ash,360,482,0.8210127690000002,0.04181490542857144
High Temp. Ash,360,484,0.8498068339999998,0.04181490542857144
High Temp. Ash,360,486,0.770299979,0.04181490542857144
High Temp. Ash,360,488,0.734047302,0.04181490542857144
High Temp. Ash,360,490,0.6787910130000001,0.04181490542857144
High Temp. Ash,360,492,0.7099371320000001,0.04181490542857144
High Temp. Ash,360,494,0.5906547010000001,0.04181490542857144
High Temp. Ash,360,496,0.632420513,0.04181490542857144
High Temp. Ash,360,498,0.5182971890000001,0.04181490542857144
High Temp. Ash,360,500,0.5560517629999999,0.04181490542857144
High Temp. Ash,360,502,0.5090435029999999,0.04181490542857144
High Temp. Ash,360,504,0.5536527820000001,0.04181490542857144
High Temp. Ash,360,506,0.4656318050000001,0.04181490542857144
High Temp. Ash,360,508,0.45991794500000005,0.04181490542857144
High Temp. Ash,360,510,0.46050433,0.04181490542857144
High Temp. Ash,360,512,0.391568334,0.04181490542857144
High Temp. Ash,360,514,0.3532560250000001,0.04181490542857144
High Temp. Ash,360,516,0.40119920900000006,0.04181490542857144
High Temp. Ash,360,518,0.37643759200000004,0.04181490542857144
High Temp. Ash,360,520,0.30019626,0.04181490542857144
High Temp. Ash,360,522,0.292682145,0.04181490542857144
High Temp. Ash,360,524,0.317408935,0.04181490542857144
High Temp. Ash,360,526,0.279035166,0.04181490542857144
High Temp. Ash,360,528,0.268129143,0.04181490542857144
High Temp. Ash,360,530,0.29725224000000006,0.04181490542857144
High Temp. Ash,360,532,0.261890559,0.04181490542857144
High Temp. Ash,360,534,0.27919452499999997,0.04181490542857144
High Temp. Ash,360,536,0.220640328,0.04181490542857144
High Temp. Ash,360,538,0.22872826000000002,0.04181490542857144
High Temp. Ash,360,540,0.278020836,0.04181490542857144
High Temp. Ash,360,542,0.26895377300000006,0.04181490542857144
High Temp. Ash,360,544,0.236778172,0.04181490542857144
High Temp. Ash,360,546,0.22618539000000004,0.04181490542857144
High Temp. Ash,360,548,0.192942614,0.04181490542857144
High Temp. Ash,360,550,0.21167721499999997,0.04181490542857144
High Temp. Ash,360,552,0.192512428,0.04181490542857144
High Temp. Ash,360,554,0.15262295499999995,0.04181490542857144
High Temp. Ash,360,556,0.16781518299999998,0.04181490542857144
High Temp. Ash,360,558,0.151039158,0.04181490542857144
High Temp. Ash,360,560,0.116954069,0.04181490542857144
High Temp. Ash,360,562,0.11797956799999998,0.04181490542857144
High Temp. Ash,360,564,0.11735928600000001,0.04181490542857144
High Temp. Ash,360,566,0.126385195,0.04181490542857144
High Temp. Ash,360,568,0.12618466100000003,0.04181490542857144
High Temp. Ash,360,570,0.10222650300000002,0.04181490542857144
High Temp. Ash,360,572,0.11860696700000001,0.04181490542857144
High Temp. Ash,360,574,0.08190927800000003,0.04181490542857144
High Temp. Ash,360,576,0.13275006900000003,0.04181490542857144
High Temp. Ash,360,578,0.100890812,0.04181490542857144
High Temp. Ash,360,580,0.09260160199999998,0.04181490542857144
High Temp. Ash,360,582,0.09232814199999997,0.04181490542857144
High Temp. Ash,360,584,0.08442429200000001,0.04181490542857144
High Temp. Ash,360,586,0.09893957299999998,0.04181490542857144
High Temp. Ash,360,588,0.08434289,0.04181490542857144
High Temp. Ash,360,590,0.07469325700000001,0.04181490542857144
High Temp. Ash,360,592,0.06327085699999999,0.04181490542857144
High Temp. Ash,360,594,0.05640695699999998,0.04181490542857144
High Temp. Ash,360,596,0.06390844600000001,0.04181490542857144
High Temp. Ash,360,598,0.05963665200000001,0.04181490542857144
High Temp. Ash,360,600,0.05540693799999999,0.04181490542857144
High Temp. Ash,365,300,0.005964176999999998,0.03856561942857144
High Temp. Ash,365,302,0.003996198999999999,0.03856561942857144
High Temp. Ash,365,304,0.010589132000000001,0.03856561942857144
High Temp. Ash,365,306,-0.0013714159999999968,0.03856561942857144
High Temp. Ash,365,308,0.007716985000000003,0.03856561942857144
High Temp. Ash,365,310,0.004774732999999996,0.03856561942857144
High Temp. Ash,365,312,0.006659142999999996,0.03856561942857144
High Temp. Ash,365,314,0.008181291999999996,0.03856561942857144
High Temp. Ash,365,316,5.38669999999998e-4,0.03856561942857144
High Temp. Ash,365,318,0.007696280999999999,0.03856561942857144
High Temp. Ash,365,320,-0.010105531000000001,0.03856561942857144
High Temp. Ash,365,322,-0.0035660120000000003,0.03856561942857144
High Temp. Ash,365,324,0.002201293,0.03856561942857144
High Temp. Ash,365,326,7.282040000000031e-4,0.03856561942857144
High Temp. Ash,365,328,-0.002543476000000003,0.03856561942857144
High Temp. Ash,365,330,-0.004684078000000001,0.03856561942857144
High Temp. Ash,365,332,0.014609234000000006,0.03856561942857144
High Temp. Ash,365,334,-0.004030075000000001,0.03856561942857144
High Temp. Ash,365,336,-0.003037807999999996,0.03856561942857144
High Temp. Ash,365,338,0.006554451999999995,0.03856561942857144
High Temp. Ash,365,340,0.008027669999999994,0.03856561942857144
High Temp. Ash,365,342,0.009908346000000005,0.03856561942857144
High Temp. Ash,365,344,-6.83775999999997e-4,0.03856561942857144
High Temp. Ash,365,346,0.012352385999999993,0.03856561942857144
High Temp. Ash,365,348,0.01953290499999999,0.03856561942857144
High Temp. Ash,365,350,0.019497902999999983,0.03856561942857144
High Temp. Ash,365,352,NA,0.03856561942857144
High Temp. Ash,365,354,NA,0.03856561942857144
High Temp. Ash,365,356,NA,0.03856561942857144
High Temp. Ash,365,358,NA,0.03856561942857144
High Temp. Ash,365,360,NA,0.03856561942857144
High Temp. Ash,365,362,NA,0.03856561942857144
High Temp. Ash,365,364,NA,0.03856561942857144
High Temp. Ash,365,366,NA,0.03856561942857144
High Temp. Ash,365,368,NA,0.03856561942857144
High Temp. Ash,365,370,NA,0.03856561942857144
High Temp. Ash,365,372,NA,0.03856561942857144
High Temp. Ash,365,374,NA,0.03856561942857144
High Temp. Ash,365,376,NA,0.03856561942857144
High Temp. Ash,365,378,NA,0.03856561942857144
High Temp. Ash,365,380,NA,0.03856561942857144
High Temp. Ash,365,382,0.32204903400000007,0.03856561942857144
High Temp. Ash,365,384,0.29900339200000003,0.03856561942857144
High Temp. Ash,365,386,0.33590698100000005,0.03856561942857144
High Temp. Ash,365,388,0.34686935500000005,0.03856561942857144
High Temp. Ash,365,390,0.3937343360000001,0.03856561942857144
High Temp. Ash,365,392,0.44425492599999994,0.03856561942857144
High Temp. Ash,365,394,0.599456921,0.03856561942857144
High Temp. Ash,365,396,0.538533253,0.03856561942857144
High Temp. Ash,365,398,0.686504088,0.03856561942857144
High Temp. Ash,365,400,0.7075122999999999,0.03856561942857144
High Temp. Ash,365,402,0.7407356480000002,0.03856561942857144
High Temp. Ash,365,404,0.837638586,0.03856561942857144
High Temp. Ash,365,406,NA,0.03856561942857144
High Temp. Ash,365,408,NA,0.03856561942857144
High Temp. Ash,365,410,NA,0.03856561942857144
High Temp. Ash,365,412,NA,0.03856561942857144
High Temp. Ash,365,414,NA,0.03856561942857144
High Temp. Ash,365,416,NA,0.03856561942857144
High Temp. Ash,365,418,NA,0.03856561942857144
High Temp. Ash,365,420,NA,0.03856561942857144
High Temp. Ash,365,422,NA,0.03856561942857144
High Temp. Ash,365,424,NA,0.03856561942857144
High Temp. Ash,365,426,NA,0.03856561942857144
High Temp. Ash,365,428,NA,0.03856561942857144
High Temp. Ash,365,430,NA,0.03856561942857144
High Temp. Ash,365,432,NA,0.03856561942857144
High Temp. Ash,365,434,NA,0.03856561942857144
High Temp. Ash,365,436,1.3104781280000002,0.03856561942857144
High Temp. Ash,365,438,1.45142546,0.03856561942857144
High Temp. Ash,365,440,1.3757675540000003,0.03856561942857144
High Temp. Ash,365,442,1.3309998070000002,0.03856561942857144
High Temp. Ash,365,444,1.4116172830000002,0.03856561942857144
High Temp. Ash,365,446,1.3619829549999998,0.03856561942857144
High Temp. Ash,365,448,1.2959227569999998,0.03856561942857144
High Temp. Ash,365,450,1.265762038,0.03856561942857144
High Temp. Ash,365,452,1.2263703670000001,0.03856561942857144
High Temp. Ash,365,454,1.288962895,0.03856561942857144
High Temp. Ash,365,456,1.303778603,0.03856561942857144
High Temp. Ash,365,458,1.1558375859999999,0.03856561942857144
High Temp. Ash,365,460,1.1562406180000002,0.03856561942857144
High Temp. Ash,365,462,1.03272638,0.03856561942857144
High Temp. Ash,365,464,1.007607245,0.03856561942857144
High Temp. Ash,365,466,1.039862725,0.03856561942857144
High Temp. Ash,365,468,0.98674486,0.03856561942857144
High Temp. Ash,365,470,1.048034916,0.03856561942857144
High Temp. Ash,365,472,0.904375886,0.03856561942857144
High Temp. Ash,365,474,0.9168857699999999,0.03856561942857144
High Temp. Ash,365,476,0.9050516039999998,0.03856561942857144
High Temp. Ash,365,478,0.8314326140000001,0.03856561942857144
High Temp. Ash,365,480,0.8703680439999999,0.03856561942857144
High Temp. Ash,365,482,0.7786845649999998,0.03856561942857144
High Temp. Ash,365,484,0.8384568319999999,0.03856561942857144
High Temp. Ash,365,486,0.8074919880000002,0.03856561942857144
High Temp. Ash,365,488,0.7603769570000001,0.03856561942857144
High Temp. Ash,365,490,0.7145942950000002,0.03856561942857144
High Temp. Ash,365,492,0.6147599769999998,0.03856561942857144
High Temp. Ash,365,494,0.604813212,0.03856561942857144
High Temp. Ash,365,496,0.59662916,0.03856561942857144
High Temp. Ash,365,498,0.5565519590000001,0.03856561942857144
High Temp. Ash,365,500,0.5484805049999999,0.03856561942857144
High Temp. Ash,365,502,0.4891130020000001,0.03856561942857144
High Temp. Ash,365,504,0.5072695759999999,0.03856561942857144
