work_list,sample_number,exp,btl,tp,dil,total_volume_ul,acquisition_time_s,name,Population,Parent,Count,ParentCount,cells_ml
Filtrates,44,B14,1DNA,2,1,17.4340006736842,29.5491536842105,Filtrates-44.fcs,/Cells,root,325,3361,18642
Filtrates,45,B14,2GF75,2,1,17.4323809684211,29.5464084210526,Filtrates-45.fcs,/Cells,root,2298,6425,131824
Filtrates,46,B14,2DNA,2,1,17.4339509894737,29.5490694736842,Filtrates-46.fcs,/Cells,root,333,3636,19101
Filtrates,47,B14,3GF75,2,1,17.4311885473684,29.544387368421,Filtrates-47.fcs,/Cells,root,1544,6028,88577
Filtrates,48,B14,3DNA,2,1,17.5520404210526,29.7492210526316,Filtrates-48.fcs,/Cells,root,221,2084,12591
Filtrates,49,B14,4GF75,2,1,17.4340602947368,29.5492547368421,Filtrates-49.fcs,/Cells,root,2544,5722,145921
Filtrates,50,B14,4DNA,2,1,17.435212968421,29.5512084210526,Filtrates-50.fcs,/Cells,root,248,2500,14224
Filtrates,51,B14,1GF75,5,1,17.4353222736842,29.5513936842105,Filtrates-51.fcs,/Cells,root,2120,4577,121592
Filtrates,52,B14,1DNA,5,1,17.5499934315789,29.7457515789474,Filtrates-52.fcs,/Cells,root,330,3241,18803
Filtrates,53,B14,2GF75,5,1,17.4348055578947,29.5505178947368,Filtrates-53.fcs,/Cells,root,2611,4667,149758
Filtrates,54,B14,2DNA,5,1,17.4348751157895,29.5506357894737,Filtrates-54.fcs,/Cells,root,429,3116,24606
Filtrates,55,B14,3GF75,5,1,17.5512355368421,29.7478568421053,Filtrates-55.fcs,/Cells,root,2588,5106,147454
Filtrates,56,B14,3DNA,5,1,17.435590568421,29.5518484210526,Filtrates-56.fcs,/Cells,root,290,2349,16633
Filtrates,57,B14,4GF75,5,1,17.4352427789474,29.5512589473684,Filtrates-57.fcs,/Cells,root,2013,3629,115456
Filtrates,58,B14,4DNA,5,1,17.4323213473684,29.5463073684211,Filtrates-58.fcs,/Cells,root,589,5893,33788
Filtrates,59,B15,1.2GF75,0,1,17.4341497263158,29.5494063157895,Filtrates-59.fcs,/Cells,root,1788,4514,102557
Filtrates,60,B15,1.2DNA,0,1,17.4339609263158,29.5490863157895,Filtrates-60.fcs,/Cells,root,637,4071,36538
Filtrates,61,B15,1GF75,2,1,17.4351434105263,29.5510905263158,Filtrates-61.fcs,/Cells,root,853,2656,48924
Filtrates,62,B15,1DNA,2,1,17.5428885894737,29.7337094736842,Filtrates-62.fcs,/Cells,root,395,9295,22516
Filtrates,63,B15,2GF75,2,1,17.4370612210526,29.5543410526316,Filtrates-63.fcs,/Cells,root,798,1842,45765
Filtrates,64,B15,2DNA,2,1,17.5532725894737,29.7513094736842,Filtrates-64.fcs,/Cells,root,311,1500,17717
Filtrates,65,B15,1GF75,5,1,17.4353222736842,29.5513936842105,Filtrates-65.fcs,/Cells,root,1599,5194,91710
Filtrates,66,B15,1DNA,5,1,17.4346664421053,29.5502821052632,Filtrates-66.fcs,/Cells,root,268,3956,15372
Filtrates,67,B15,2GF75,5,1,17.5525173894737,29.7500294736842,Filtrates-67.fcs,/Cells,root,2251,4422,128244
Filtrates,68,B15,2DNA,5,1,17.5530042947368,29.7508547368421,Filtrates-68.fcs,/Cells,root,342,1757,19484
Filtrates,69,B16,1.2GF75,0,1,17.4356501894737,29.5519494736842,Filtrates-69.fcs,/Cells,root,1222,3474,70086
Filtrates,70,B16,1.2DNA,0,1,17.4356203789474,29.5518989473684,Filtrates-70.fcs,/Cells,root,474,2389,27186
Filtrates,71,B16,1GF75,2,1,17.4359284210526,29.5524210526316,Filtrates-71.fcs,/Cells,root,994,2488,57009
Filtrates,72,B16,1DNA,2,1,17.4372599578947,29.5546778947368,Filtrates-72.fcs,/Cells,root,227,1474,13018
Filtrates,73,B16,2GF75,2,1,17.5530937263158,29.7510063157895,Filtrates-73.fcs,/Cells,root,955,2382,54406
Filtrates,74,B16,2DNA,2,1,17.4366935578947,29.5537178947368,Filtrates-74.fcs,/Cells,root,244,1771,13993
Filtrates,75,B16,1GF75,5,1,17.4358091789474,29.5522189473684,Filtrates-75.fcs,/Cells,root,1654,4145,94862
Filtrates,76,B16,1DNA,5,1,17.4353719578947,29.5514778947368,Filtrates-76.fcs,/Cells,root,3346,5284,191909
Filtrates,77,B16,2GF75,5,1,17.5505101473684,29.746627368421,Filtrates-77.fcs,/Cells,root,1786,6737,101763
Filtrates,78,B16,2DNA,5,1,17.4349049263158,29.5506863157895,Filtrates-78.fcs,/Cells,root,4494,6781,257759
