work_list,sample_number,exp,btl,tp,dil,total_volume_ul,acquisition_time_s,name,Population,Parent,Count,ParentCount,cells_ml
B16,1,B16,1.2T,0,1,19.4789530947368,33.0151747368421,B16-1.fcs,/Cells,root,8132,10000,417476
B16,2,B16,1.2T,0,4,80.779123368421,136.913768421053,B16-2.fcs,/Cells,root,8238,10000,407928
B16,3,B16,1,0,1,40.6955617684211,68.9755284210526,B16-3.fcs,/Cells,root,7955,10000,195476
B16,4,B16,2,0,1,30.6177158736842,51.8944336842105,B16-4.fcs,/Cells,root,6569,10000,214549
B16,5,B16,1,1,1,31.6894837894737,53.7109894736842,B16-5.fcs,/Cells,root,8378,10000,264378
B16,6,B16,V1,1,1,31.7063565473684,53.739587368421,B16-6.fcs,/Cells,root,8315,10000,262250
B16,7,B16,2,1,1,31.5753690947368,53.5175747368421,B16-7.fcs,/Cells,root,6429,10000,203608
B16,8,B16,V2,1,1,29.8391742315789,50.5748715789474,B16-8.fcs,/Cells,root,6272,10000,210193
B16,9,B16,1,2,1,13.8900855578947,23.5425178947368,B16-9.fcs,/Cells,root,7649,10000,550681
B16,10,B16,V1,2,1,13.9109728,23.57792,B16-10.fcs,/Cells,root,7752,10000,557258
B16,11,B16,2,2,1,13.359488,22.6432,B16-11.fcs,/Cells,root,7332,10000,548823
B16,12,B16,V2,2,1,13.9879038315789,23.7083115789474,B16-12.fcs,/Cells,root,7567,10000,540967
B16,13,B16,1,3,1,11.6168043789474,19.6894989473684,B16-13.fcs,/Cells,root,7918,10000,681599
B16,14,B16,V1,3,1,12.0191073684211,20.3713684210526,B16-14.fcs,/Cells,root,7797,10000,648717
B16,15,B16,2,3,1,9.63410627368421,16.3289936842105,B16-15.fcs,/Cells,root,8092,10000,839933
B16,16,B16,V2,3,1,10.2300584421053,17.3390821052632,B16-16.fcs,/Cells,root,8259,10000,807327
B16,17,B16,1,4,1,10.6489957052632,18.0491452631579,B16-17.fcs,/Cells,root,7500,10000,704292
B16,18,B16,V1,4,1,10.8685303578947,18.4212378947368,B16-18.fcs,/Cells,root,7812,10000,718772
B16,19,B16,2,4,1,9.17800522105263,15.5559410526316,B16-19.fcs,/Cells,root,8003,10000,871976
B16,20,B16,V2,4,1,9.78491772631579,16.5846063157895,B16-20.fcs,/Cells,root,8013,10000,818913
B16,21,B16,1,5,1,10.8247287578947,18.3469978947368,B16-21.fcs,/Cells,root,7992,10000,738309
B16,22,B16,V1,5,1,11.3027902315789,19.1572715789474,B16-22.fcs,/Cells,root,7756,10000,686202
B16,23,B16,2,5,1,8.82559511578947,14.9586357894737,B16-23.fcs,/Cells,root,8271,10000,937161
B16,24,B16,V2,5,1,9.4439747368421,16.0067368421053,B16-24.fcs,/Cells,root,8077,10000,855254
