work_list,sample_number,exp,btl,tp,dil,total_volume_ul,acquisition_time_s,name,Population,Parent,Count,ParentCount,cells_ml
Filtrates_r2,46,B14,3GF75,2,1,17.4340205473684,29.549187368421,Filtrates_r2-46.fcs,/Cells,root,1613,3545,92520
Filtrates_r2,47,B14,3DNA,2,1,17.4357594947368,29.5521347368421,Filtrates_r2-47.fcs,/Cells,root,327,2499,18755
Filtrates_r2,48,B14,4GF75,2,1,17.4358489263158,29.5522863157895,Filtrates_r2-48.fcs,/Cells,root,2160,4196,123883
Filtrates_r2,49,B14,4DNA,2,1,17.4352229052632,29.5512252631579,Filtrates_r2-49.fcs,/Cells,root,376,2683,21566
Filtrates_r2,50,B14,1GF75,5,1,17.5514938947368,29.7482947368421,Filtrates_r2-50.fcs,/Cells,root,2200,4275,125345
Filtrates_r2,51,B14,1DNA,5,1,17.5526266947368,29.7502147368421,Filtrates_r2-51.fcs,/Cells,root,320,1666,18231
Filtrates_r2,52,B14,2GF75,5,1,17.4361470315789,29.5527915789474,Filtrates_r2-52.fcs,/Cells,root,2523,4250,144699
Filtrates_r2,53,B14,2DNA,5,1,17.5529248,29.75072,Filtrates_r2-53.fcs,/Cells,root,412,2108,23472
Filtrates_r2,54,B14,3GF75,5,1,17.5509970526316,29.7474526315789,Filtrates_r2-54.fcs,/Cells,root,2595,4414,147855
Filtrates_r2,55,B14,3DNA,5,1,17.5524478315789,29.7499115789474,Filtrates_r2-55.fcs,/Cells,root,423,2087,24099
Filtrates_r2,56,B14,4GF75,5,1,17.4350539789474,29.5509389473684,Filtrates_r2-56.fcs,/Cells,root,2128,4256,122053
Filtrates_r2,57,B14,4DNA,5,1,17.4363656421053,29.5531621052632,Filtrates_r2-57.fcs,/Cells,root,251,2031,14395
Filtrates_r2,58,B15,1.2GF75,0,1,17.5485724631579,29.7433431578947,Filtrates_r2-58.fcs,/Cells,root,1948,4787,111006
Filtrates_r2,59,B15,1.2DNA,0,1,17.5511560421053,29.7477221052632,Filtrates_r2-59.fcs,/Cells,root,720,3090,41023
Filtrates_r2,60,B15,1GF75,2,1,17.4374487578947,29.5549978947368,Filtrates_r2-60.fcs,/Cells,root,824,1671,47255
Filtrates_r2,61,B15,1DNA,2,1,17.4373692631579,29.5548631578947,Filtrates_r2-61.fcs,/Cells,root,309,1496,17721
Filtrates_r2,62,B15,2GF75,2,1,17.5535806315789,29.7518315789474,Filtrates_r2-62.fcs,/Cells,root,816,1672,46486
Filtrates_r2,63,B15,2DNA,2,1,17.4373990736842,29.5549136842105,Filtrates_r2-63.fcs,/Cells,root,328,1314,18810
Filtrates_r2,64,B15,1GF75,5,1,17.5526664421053,29.7502821052632,Filtrates_r2-64.fcs,/Cells,root,1927,3505,109784
Filtrates_r2,65,B15,1DNA,5,1,17.4358886736842,29.5523536842105,Filtrates_r2-65.fcs,/Cells,root,289,2666,16575
Filtrates_r2,66,B15,2GF75,5,1,17.5511957894737,29.7477894736842,Filtrates_r2-66.fcs,/Cells,root,2177,4349,124037
Filtrates_r2,67,B15,2DNA,5,1,17.5529248,29.75072,Filtrates_r2-67.fcs,/Cells,root,393,2553,22389
Filtrates_r2,68,B16,1.2GF75,0,1,17.4354812631579,29.5516631578947,Filtrates_r2-68.fcs,/Cells,root,1324,3339,75937
Filtrates_r2,69,B16,1.2DNA,0,1,17.5529049263158,29.7506863157895,Filtrates_r2-69.fcs,/Cells,root,463,1862,26377
Filtrates_r2,70,B16,1GF75,2,1,17.4369717894737,29.5541894736842,Filtrates_r2-70.fcs,/Cells,root,930,2286,53335
Filtrates_r2,71,B16,1DNA,2,1,17.4379157894737,29.5557894736842,Filtrates_r2-71.fcs,/Cells,root,224,1025,12846
Filtrates_r2,72,B16,2GF75,2,1,17.4374189473684,29.5549473684211,Filtrates_r2-72.fcs,/Cells,root,950,1885,54481
Filtrates_r2,73,B16,2DNA,2,1,17.5539880421053,29.7525221052632,Filtrates_r2-73.fcs,/Cells,root,205,763,11678
Filtrates_r2,74,B16,1GF75,5,1,17.4363060210526,29.553061052631602,Filtrates_r2-74.fcs,/Cells,root,1594,3668,91418
Filtrates_r2,75,B16,1DNA,5,1,17.5514640842105,29.7482442105263,Filtrates_r2-75.fcs,/Cells,root,3239,4953,184543
Filtrates_r2,76,B16,2GF75,5,1,17.5492382315789,29.7444715789474,Filtrates_r2-76.fcs,/Cells,root,1938,7101,110432
Filtrates_r2,77,B16,2DNA,5,1,17.4358886736842,29.5523536842105,Filtrates_r2-77.fcs,/Cells,root,4477,6361,256769
