Wavelength	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400
300	0.398422763	0.429253294	0.532116613	1.973796748	10.85730841	12.0426936	2.231836002	0.895584859	2.627491848	28.85942031	57.76661297	23.68884946	0.474077166	0.097027743	0.073104676	0.056557139	0.068123589	0.050951388	0.036822753	0.044348167	0.031379834	0.03362821	0.035047184	0.024094369	0.030357079	0.022696698	0.023450284	0.020200775	0.0225687	0.014981221	0.015722886
302	0.541866891	0.498227455	0.528917583	1.086018329	7.573895625	14.76755548	4.540665945	0.878333678	1.10096065	13.47230885	53.10158335	43.03886702	4.27358582	0.122533745	0.092254075	0.066191162	0.049767015	0.057093042	0.046850672	0.043598456	0.041683675	0.025840238	0.031334796	0.032556802	0.0256806	0.02511411	0.025055978	0.022614606	0.017911882	0.02071611	0.017029577
304	0.508256521	0.549981428	0.586639231	0.785230018	4.411592469	14.69883693	8.158189052	1.157951372	0.823326203	4.887999245	38.02502424	56.4720939	15.94984499	0.239002792	0.089564085	0.072802458	0.065937306	0.053185334	0.03604152	0.038376189	0.030846683	0.031373547	0.031410135	0.031838926	0.024520462	0.023739427	0.027719852	0.020763179	0.018165699	0.017418203	0.014123955
306	0.510848351	0.607266702	0.615376176	0.751784794	2.532246193	12.53450721	11.97248709	1.921672933	0.739320145	1.624082186	20.92367404	58.92611104	34.31087298	1.91291147	0.123384084	0.068315526	0.067866087	0.05746173	0.042263231	0.039541918	0.043579058	0.030189063	0.032134689	0.032149421	0.025993974	0.025768506	0.024778818	0.030104126	0.024650702	0.020750693	0.015724727
308	0.503614589	0.659152081	0.62644508	0.756135198	1.427587875	8.670752918	15.29118487	4.314046882	0.847816121	0.791300987	8.106463121	48.59882008	52.79208911	10.29093374	0.175611611	0.095362933	0.069424882	0.060947517	0.047670435	0.03488302	0.040066402	0.037305675	0.030650815	0.027780041	0.024226756	0.024408474	0.028353127	0.029461873	0.024016707	0.017700889	0.016263452
310	0.672794509	0.680133348	0.709208978	0.819104484	1.174387106	5.270068378	15.2964664	7.841087819	0.98130185	0.773090532	2.534742983	30.64834428	62.1351013	27.03811972	0.652480013	0.101680027	0.071333398	0.063257369	0.049253673	0.043522439	0.036286838	0.041518884	0.033236907	0.032858099	0.023592383	0.020988941	0.025048891	0.024115304	0.017306656	0.015537101	0.020546026
312	0.765923665	0.729903766	0.752623303	0.92786297	1.079023931	3.235036799	13.2833461	12.03267698	1.923760544	0.709032514	0.88138837	14.17592697	58.37106456	47.19759863	5.185984678	0.135845022	0.078084864	0.068249227	0.047304724	0.042717834	0.030964602	0.037365946	0.032516657	0.027722973	0.031658324	0.026170992	0.027687943	0.02232447	0.016435285	0.020494771	0.020512565
314	0.719449512	0.756206573	0.809907523	0.912273951	1.069707418	1.861563024	9.449142567	15.26739333	3.899969684	0.734829821	0.682666693	4.659731721	41.84327104	61.75014559	19.58569067	0.250200986	0.105380562	0.059669809	0.059774988	0.036413158	0.04351662	0.038576301	0.029607885	0.03098868	0.025260222	0.025432187	0.029284157	0.017038188	0.023172424	0.017205342	0.01728564
316	0.785936078	0.828319336	0.850181437	0.903806219	1.149714768	1.371399872	5.727167442	15.99342748	7.67219309	1.029934585	0.652145706	1.303223941	21.64153443	62.74897148	42.80075849	2.484166037	0.124923002	0.077729971	0.058711733	0.046377761	0.038979444	0.039950266	0.035149137	0.033883146	0.023195094	0.031973105	0.028002129	0.022928448	0.02028753	0.017178714	0.015452817
