Wavelength	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400
300	0.696062854	0.589025965	0.774032895	2.131918744	10.89991354	12.11942547	2.271370602	0.99826109	3.191543107	31.27000834	59.7162124	24.87068715	0.539901609	0.120604465	0.085478578	0.066674347	0.056593354	0.051202376	0.049685419	0.033299013	0.04046617	0.032213459	0.032601042	0.030058546	0.046800042	0.032034118	0.027442031	0.023917349	0.02929049	0.019488946	0.020022556
302	0.674198073	0.764280279	0.801596185	1.301527899	7.631896624	14.68087055	4.410780098	1.006815485	1.161341454	14.71984914	56.14668984	44.77118059	4.581290559	0.175910948	0.08247889	0.074015701	0.07108307	0.046505058	0.051160983	0.044697325	0.04164957	0.031805143	0.032212077	0.036553001	0.035325321	0.034723234	0.026057354	0.02580656	0.020871369	0.020719921	0.018266632
304	0.791251359	0.675193188	0.813527598	0.925363103	4.765598496	14.68898305	7.932620518	1.257866046	0.920246794	5.239778436	40.80521347	59.07710619	17.35932135	0.242897544	0.104537809	0.076009313	0.070044487	0.060280429	0.048041226	0.047780823	0.038149187	0.033683117	0.032583339	0.042428058	0.044859017	0.03678	0.033225668	0.031251862	0.028149374	0.022945429	0.017424096
306	0.926515245	0.825930667	0.79102877	1.01978665	2.769418605	12.75227123	11.81596084	2.020318804	0.949782404	1.655286384	22.28800371	61.34462392	38.11533468	1.761477823	0.132253079	0.089094206	0.074082802	0.058350742	0.056263504	0.032603084	0.043411434	0.04179725	0.031093083	0.030778005	0.037856502	0.034416591	0.031926367	0.028274204	0.026124273	0.021623737	0.01985275
308	1.019390138	0.945765694	0.925277223	1.038027848	1.683675348	9.089834595	14.99327044	4.229027641	0.991248172	0.874776816	8.694455348	50.29580392	60.55473796	10.16143544	0.173743962	0.104752924	0.072369748	0.060823551	0.047598219	0.040773051	0.044645458	0.034861187	0.026406425	0.035497026	0.03883273	0.038817007	0.032581906	0.02212616	0.022347658	0.020812853	0.019327817
310	0.848741148	0.9874757	0.912412755	1.106133176	1.423871919	5.634255641	15.54038626	7.654846676	1.11429327	0.810525928	2.787779335	31.45636006	70.85033039	28.7842105	0.603655225	0.120221387	0.076586838	0.067803134	0.06246859	0.048226118	0.050744359	0.039080559	0.02706929	0.037632832	0.040611014	0.027894888	0.032850839	0.029806466	0.024454884	0.021075696	0.019316659
312	0.991510005	1.036271753	1.076767894	1.063979418	1.345180549	3.354299441	13.72682365	11.82058778	1.81784429	0.820901699	1.012128565	14.70455775	65.51448411	51.67446738	5.199612257	0.149736014	0.096489112	0.068136903	0.074270983	0.049734844	0.041205594	0.041892003	0.03991951	0.034382116	0.039246258	0.030627255	0.032916561	0.029437565	0.024942977	0.022122572	0.021904564
314	1.048247659	1.036155814	1.082009079	1.187166797	1.291295922	2.219361622	10.04421946	14.92728562	3.97967523	0.892012568	0.783412883	4.895531758	45.13651565	67.00519892	19.9559084	0.263740013	0.095103211	0.079464381	0.061462437	0.053395388	0.037079048	0.040531144	0.033005922	0.039169972	0.040584097	0.031652393	0.029663531	0.031624699	0.027626051	0.019461372	0.017486597
316	1.013385939	1.099770119	1.174042176	1.188224958	1.315286809	1.602074911	6.023823751	15.89524767	7.702941831	1.079046087	0.704517636	1.414450596	23.20419709	68.03471951	42.86531786	2.599990127	0.126801172	0.09077677	0.073207845	0.05893642	0.044600521	0.048601249	0.034746111	0.034421816	0.040608497	0.037374995	0.034096426	0.028527184	0.026144826	0.019964269	0.01692537
318	1.182917841	1.28793323	1.233660513	1.340893302	1.42540273	1.688358149	3.854919666	14.47405388	11.61399214	1.859709165	0.781216222	0.823849094	9.799093491	54.35843792	61.52084572	12.16579682	0.206673009	0.09186723	0.073802449	0.043530059	0.051193279	0.044066411	0.042143187	0.036959912	0.046950854	0.028514676	0.035731342	0.027269892	0.024925926	0.021031032	0.021934891
320	1.368527466	1.146423477	1.299813927	1.365165192	1.49348235	1.620406756	2.644441199	10.68673339	15.10136572	4.000481846	0.896702669	0.837154775	2.757921696	32.33574365	70.0015733	33.48883853	0.813442323	0.117251401	0.07733612	0.053010944	0.047390198	0.040731679	0.047928361	0.03228611	0.048326408	0.028573118	0.034663808	0.036516706	0.026468557	0.026464101	0.020592125
322	1.469499131	1.478264988	1.479317035	1.564372835	1.633897002	1.749894876	2.117939115	7.037964209	16.13330644	7.42221923	1.065483328	0.733078666	0.919499534	14.26583657	62.40531252	56.57272977	6.669345339	0.163258699	0.087194506	0.073341968	0.053504069	0.051488357	0.044722742	0.03952765	0.046213491	0.038014503	0.03259798	0.025410739	0.028455099	0.018103479	0.019261019
324	1.396536717	1.458081643	1.451517369	1.655226657	1.898782451	1.834552051	1.966849961	4.388529591	14.37288312	11.84457503	1.947853897	0.836188876	0.768334598	4.281101945	41.71076161	71.29794575	24.55548246	0.267819397	0.117520364	0.076521541	0.055730896	0.053942575	0.050596939	0.042393867	0.046920496	0.036029278	0.037665956	0.031584481	0.025561893	0.023013256	0.019572225
326	1.615894922	1.522769547	1.47580665	1.747774488	1.91177265	2.042577598	2.103482834	2.994334446	11.08730151	14.97853481	3.850746765	0.801684778	0.803414915	1.220592837	20.76310936	70.66544508	49.67015133	2.688607075	0.133535354	0.083892657	0.058140335	0.05352128	0.047949049	0.039881446	0.048706918	0.0346846	0.044524127	0.029463202	0.022679561	0.023772094	0.01531386
