Wavelength	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400
300	0.51791288	0.639030184	0.79614233	2.072281793	11.05214381	12.10013562	2.149653526	1.017252248	2.969004662	31.31746266	59.85793925	24.73132854	0.542585741	0.126236572	0.087515997	0.062854073	0.059703867	0.056988947	0.056931696	0.042580913	0.042197564	0.03357619	0.03442045	0.033926339	0.031279836	0.02983799	0.031818821	0.026590178	0.021683099	0.019638943	0.01507414
302	0.571302747	0.644467709	0.736491091	1.268406614	7.553117287	14.4809011	4.498702403	0.978476847	1.147011056	14.92672005	56.16195973	44.54795806	4.680461048	0.143029544	0.093151225	0.072658162	0.070858833	0.049353571	0.042049943	0.052998321	0.044134389	0.038680691	0.033927893	0.039059221	0.030660203	0.026401585	0.020852525	0.0259609	0.020527708	0.016154883	0.017675868
304	0.653011272	0.626079357	0.872185258	0.97662261	4.606730244	14.55945331	8.311748704	1.230247984	0.864913275	5.359868522	40.90933547	58.65741038	16.88192069	0.234656286	0.114761151	0.079662249	0.064836852	0.055537377	0.048108559	0.042768062	0.043233296	0.035854722	0.035074308	0.027464875	0.038699091	0.027195918	0.030794995	0.032930727	0.028299732	0.01827879	0.01901468
306	0.778584599	0.70368252	0.896117382	0.909203331	2.731591764	12.80657568	12.17864667	2.021018036	0.907333514	1.689619539	23.07655948	61.95026768	36.36015749	1.747075647	0.142692202	0.083429586	0.061539029	0.066521013	0.041619457	0.046082655	0.04562675	0.032475062	0.034658095	0.036839257	0.031094452	0.032579499	0.030868499	0.025644205	0.023374393	0.02099889	0.018174205
308	0.799589901	0.77814046	0.985758525	0.928840872	1.601294602	9.107180423	14.8647071	4.379793815	0.873009778	0.812394756	9.17322108	51.15272783	55.65616648	9.743998606	0.175207644	0.087721184	0.07179822	0.061907309	0.054388678	0.049277499	0.046821212	0.037649449	0.034323902	0.033835734	0.034147088	0.0315175	0.024324877	0.02263357	0.019349739	0.01824668	0.016052287
310	0.880608601	0.818956694	1.087399943	1.046733304	1.340713975	5.608825847	15.73503757	7.710027321	1.112712444	0.755138098	2.920795235	32.52552102	65.21382209	26.8667572	0.751627656	0.117391173	0.08318009	0.066785575	0.056053472	0.046523988	0.035853371	0.042404863	0.031789165	0.035705101	0.02852248	0.027453579	0.026686534	0.028416439	0.021627166	0.016445415	0.016855307
312	0.929027138	0.852304178	1.087201691	0.98442192	1.25344468	3.324369065	13.86661663	11.76497206	1.872399723	0.854673778	1.034527768	15.11624814	59.73607156	48.37385474	5.607410965	0.152387599	0.087036785	0.05802422	0.056087534	0.049522309	0.038898876	0.034374542	0.037193504	0.038900174	0.029990937	0.029874739	0.027905643	0.02655336	0.019333167	0.021522157	0.017464374
314	0.959462388	1.059679173	1.11967162	1.015084289	1.264510787	2.041966294	10.10196328	14.90020574	3.794986977	0.873364576	0.738435515	4.955130023	41.90022137	64.60475254	20.2567043	0.246999728	0.104014967	0.069387595	0.067440968	0.058569686	0.035391987	0.041017744	0.031774964	0.033558586	0.034927927	0.028133938	0.02849567	0.028091766	0.025765442	0.020683493	0.018463089
316	1.016992333	0.915705515	1.138932505	1.170828202	1.327408482	1.575449151	6.259493876	15.86069505	7.372658485	1.048154994	0.748726264	1.38322771	21.18958609	65.57245356	43.76680005	2.476432313	0.126232844	0.091614157	0.060423486	0.044588213	0.050251007	0.043506861	0.037275991	0.033875132	0.034220201	0.028465736	0.025688417	0.026664222	0.019993649	0.017739108	0.021076398
318	0.984946936	1.006185621	1.415080437	1.176908644	1.435135487	1.570595119	3.821103927	14.12768509	11.2080955	1.78138798	0.706861679	0.833586842	8.64053182	53.57184807	62.39008696	11.64013063	0.172405838	0.085204365	0.057645768	0.06902044	0.051717099	0.04312913	0.040830165	0.031353994	0.035912215	0.032265479	0.023759453	0.02635033	0.021934576	0.022622173	0.021366889
320	1.247634653	1.189723941	1.28577306	1.348870117	1.433412194	1.613488662	2.41496232	10.84902578	14.92110315	3.75919864	0.803023357	0.744411139	2.567424612	31.47762158	70.76421114	32.72759914	0.754313861	0.106558309	0.073337676	0.057793673	0.049395943	0.047193119	0.040416715	0.037577012	0.033468744	0.032176726	0.035230196	0.028680273	0.030099557	0.015058431	0.016107811
322	1.130325039	1.178539887	1.436999603	1.553367403	1.58552815	1.727445782	1.844313819	7.163512266	15.89715422	7.130291363	0.957757805	0.735812001	0.898699748	13.97480441	63.43476517	56.5796001	6.408415747	0.13421736	0.084199028	0.056264309	0.057688607	0.048692215	0.053019149	0.042534814	0.039179118	0.028824235	0.029830585	0.02870705	0.026862323	0.018851814	0.016868882
324	1.359081591	1.252818671	1.661699075	1.422888766	1.647899791	1.836916152	1.915185602	4.312783593	14.54827906	11.48129967	1.745564521	0.697525818	0.72508465	4.301855524	41.55875606	72.70970122	24.53387069	0.256651545	0.104648781	0.072136963	0.056911099	0.045066577	0.048954031	0.044984446	0.038041086	0.030460253	0.027235912	0.026614012	0.023095729	0.022590308	0.021069134
326	1.294842623	1.415487328	1.614683031	1.604768598	1.752631959	1.954977331	2.079205266	2.890454262	10.87108297	14.77104467	3.790094012	0.740226935	0.72623048	1.271312332	20.65929346	71.10835849	50.77637329	2.475953229	0.151000378	0.082494907	0.056971078	0.049127566	0.044247095	0.039767506	0.040139653	0.0355985	0.025348832	0.028689832	0.022868713	0.015017882	0.016063363
328	1.473339746	1.494768076	1.621871825	1.835039717	1.878292859	2.134613092	2.003436868	2.254547481	7.305346422	15.97052733	7.275592155	0.940328991	0.703688691	0.769195492	7.741581054	54.8797288	72.32656137	13.27803868	0.179610079	0.084428073	0.069428514	0.054906529	0.048602603	0.045151825	0.04387245	0.042380386	0.032725177	0.03208775	0.024071934	0.022816352	0.01768198
