Current Date: 31-Aug-2023
Instrument Serial Number: 8470H50282
Software Name: InCyte
Version Number: 3.4


,,,,,,,,,,,,Gains,,,,,High Calibration,,,,
 Sample Number, Sample ID, Number of Events,  Termination Count, Count Gate, Dilution Factor, Original Volume, Cells/µL,  Total Volume (µL), Acquisition Time (s), Date of Acquisition, Time of Acquisition, FSC Gain, SSC, GRN-B, YEL-B, RED-B,  SSC,  GRN-B,  YEL-B,  RED-B, YEL-B - %GRN-B, RED-B - %GRN-B, GRN-B - %YEL-B, RED-B - %YEL-B, GRN-B - %RED-B, YEL-B - %RED-B, Threshold Parameter, Threshold Value, Flow Rate (µL/s), High Concentration Warning Trigger, # of Errors & Warnings, User Login Name, User Full Name, WorkList,
 53, B14-2GF75-5-0, 4667, 10000, All Events, 1, 0.2, 267.682939422672, 17.4348055578947, 29.5505178947368, 31-AUG-2023 , 09:03:51 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 54, B14-2DNA-5-0, 3116, 10000, All Events, 1, 0.2, 178.722243738819, 17.4348751157895, 29.5506357894737, 31-AUG-2023 , 09:04:59 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 55, B14-3GF75-5-0, 5106, 10000, All Events, 1, 0.2, 290.919689914816, 17.5512355368421, 29.7478568421053, 31-AUG-2023 , 09:06:06 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 56, B14-3DNA-5-0, 2349, 10000, All Events, 1, 0.2, 134.724429940128, 17.435590568421, 29.5518484210526, 31-AUG-2023 , 09:07:01 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 57, B14-4GF75-5-0, 3629, 10000, All Events, 1, 0.2, 208.141638519765, 17.4352427789474, 29.5512589473684, 31-AUG-2023 , 09:07:55 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 58, B14-4DNA-5-0, 5893, 10000, All Events, 1, 0.2, 338.050216180165, 17.4323213473684, 29.5463073684211, 31-AUG-2023 , 09:08:46 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 59, B15-1.2GF75-0-0, 4514, 10000, All Events, 1, 0.2, 258.917129361714, 17.4341497263158, 29.5494063157895, 31-AUG-2023 , 09:09:50 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 60, B15-1.2DNA-0-0, 4071, 10000, All Events, 1, 0.2, 233.509758178648, 17.4339609263158, 29.5490863157895, 31-AUG-2023 , 09:10:57 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 61, B15-1GF75-2-0, 2656, 10000, All Events, 1, 0.2, 152.335999622261, 17.4351434105263, 29.5510905263158, 31-AUG-2023 , 09:11:52 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 62, B15-1DNA-2-0, 9295, 10000, All Events, 1, 0.2, 529.844327095443, 17.5428885894737, 29.7337094736842, 31-AUG-2023 , 09:12:47 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 3, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 63, B15-2GF75-2-0, 1842, 10000, All Events, 1, 0.2, 105.63706674242, 17.4370612210526, 29.5543410526316, 31-AUG-2023 , 09:13:42 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 64, B15-2DNA-2-0, 1500, 10000, All Events, 1, 0.2, 85.4541506351082, 17.5532725894737, 29.7513094736842, 31-AUG-2023 , 09:14:38 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 65, B15-1GF75-5-0, 5194, 10000, All Events, 1, 0.2, 297.901003403849, 17.4353222736842, 29.5513936842105, 31-AUG-2023 , 09:15:33 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 66, B15-1DNA-5-0, 3956, 10000, All Events, 1, 0.2, 226.904254987416, 17.4346664421053, 29.5502821052632, 31-AUG-2023 , 09:16:28 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 67, B15-2GF75-5-0, 4422, 10000, All Events, 1, 0.2, 251.929674922407, 17.5525173894737, 29.7500294736842, 31-AUG-2023 , 09:17:22 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 68, B15-2DNA-5-0, 1757, 10000, All Events, 1, 0.2, 100.096825050446, 17.5530042947368, 29.7508547368421, 31-AUG-2023 , 09:18:13 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 69, B16-1.2GF75-0-0, 3474, 10000, All Events, 1, 0.2, 199.246943030397, 17.4356501894737, 29.5519494736842, 31-AUG-2023 , 09:19:16 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 70, B16-1.2DNA-0-0, 2389, 10000, All Events, 1, 0.2, 137.018353696471, 17.4356203789474, 29.5518989473684, 31-AUG-2023 , 09:20:24 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 71, B16-1GF75-2-0, 2488, 10000, All Events, 1, 0.2, 142.693864067251, 17.4359284210526, 29.5524210526316, 31-AUG-2023 , 09:21:32 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 72, B16-1DNA-2-0, 1474, 10000, All Events, 1, 0.2, 84.531629600019, 17.4372599578947, 29.5546778947368, 31-AUG-2023 , 09:22:39 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 73, B16-2GF75-2-0, 2382, 10000, All Events, 1, 0.2, 135.702573981524, 17.5530937263158, 29.7510063157895, 31-AUG-2023 , 09:23:34 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 74, B16-2DNA-2-0, 1771, 10000, All Events, 1, 0.2, 101.567421261364, 17.4366935578947, 29.5537178947368, 31-AUG-2023 , 09:24:30 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 75, B16-1GF75-5-0, 4145, 10000, All Events, 1, 0.2, 237.729144512824, 17.4358091789474, 29.5522189473684, 31-AUG-2023 , 09:25:26 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 76, B16-1DNA-5-0, 5284, 10000, All Events, 1, 0.2, 303.062074773083, 17.4353719578947, 29.5514778947368, 31-AUG-2023 , 09:26:21 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 77, B16-2GF75-5-0, 6737, 10000, All Events, 1, 0.2, 383.863485644044, 17.5505101473684, 29.746627368421, 31-AUG-2023 , 09:27:15 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
 78, B16-2DNA-5-0, 6781, 10000, All Events, 1, 0.2, 388.932433452214, 17.4349049263158, 29.5506863157895, 31-AUG-2023 , 09:28:06 , 39.7394499863515, 4.55515453902677, 4, 3.36358566101486, 6.16884330163176, Yes, Yes, Yes, Yes, ---, ---, ---, ---, ---, ---, GRN-B, 30, 0.59, 500, 2, DESKTOP-R0UF04H\User, Unknown, D:/fcm/Filtrates_map.csv,
