dt,betap_1,betap_2,betap_3,bbp_1,bbp_2,bbp_3,betap_sd_1,betap_sd_2,betap_sd_3,betap_n,gamma_bbp,poc_1,poc_2,poc_3,cphyto_1,cphyto_2,cphyto_3
739099,5.01729716068134e-05,6.73116821382357e-05,4.99317080331285e-05,0.000339204779946796,0.000455074586900656,0.00033757366752112,1.82205095538662e-05,1.57117539778969e-05,1.73973845785219e-05,20,0.158634220025687,10.790162685159,14.626419785368,13.0512240039955,4.70387557119474,6.66920118016893,5.86222382505086
739099.000694444,5.12027278168963e-05,6.56784169824826e-05,5.05281896259109e-05,0.000346166660366743,0.000444032559091468,0.000341606305033756,1.93244467763162e-05,1.5189934543602e-05,1.7569218744836e-05,40,0.160226114341483,10.9549747269456,14.3384904194196,13.174162431848,4.78830925692786,6.52169413314561,5.92520553724434
739099.001388889,5.26528340234391e-05,6.49699518242374e-05,4.88751712158403e-05,0.000355970404114363,0.000439242833460191,0.000330430731252118,1.73809589079584e-05,1.79691228612488e-05,1.26667478761389e-05,40,0.307687418076773,11.1870636062042,14.2135946405,12.8334654396786,4.907209061099,6.45770966433873,5.75066548267542
739099.002083333,5.89369652335222e-05,7.09662866684845e-05,6.05146528086226e-05,0.000398455576429402,0.000479782298757755,0.000409121860478324,1.64989812658008e-05,1.74111680745345e-05,3.87578966892244e-05,40,0.0192111860223799,12.1928361234732,15.2706923711634,15.2324322902064,5.42246923093579,6.99926388945782,6.97966313931463
739099.002777778,5.59733964436052e-05,7.42000779229877e-05,5.2215384401405e-05,0.00037841975500908,0.000501645015191491,0.000353012935221695,2.06596665223803e-05,1.95128825184154e-05,1.70200642547038e-05,40,0.320389434448405,11.7185182038932,15.8407795136208,13.5219033775705,5.17947478875013,7.2913211815401,6.1033542295935
739099.003472222,5.48313443168146e-05,6.60448510913282e-05,4.88503339400524e-05,0.000370698674755122,0.000446509912879281,0.000330262813698138,3.17976735768975e-05,1.65399744758943e-05,2.89894795635286e-05,39,0.40863308891309,11.5357332485804,14.4030893244107,12.8283463284195,5.08583352743012,6.55478833902764,5.7480429471701
739099.004166667,5.42497588602307e-05,6.2598491198733e-05,4.58418475841168e-05,0.000366766745660573,0.000423210082083003,0.00030992331775727,3.99061502415426e-05,1.56532248117263e-05,1.61302206257262e-05,40,0.537965058130706,11.4426507445523,13.7955283198736,12.20827927641,5.03814709137143,6.24353307900717,5.4303808028553
739099.004861111,4.32995400703139e-05,6.05028260429799e-05,4.73585791768991e-05,0.000292735520559714,0.000409041903176437,0.000320177496246036,1.70045061009287e-05,1.3540400779989e-05,2.65566139285834e-05,40,-0.0693460208393988,9.69007290223898,13.4260821601912,12.5208867394855,4.14029639334822,6.05426474276311,5.59053051041925
739099.005555556,5.08447212768566e-05,6.67303608847348e-05,6.05318107668285e-05,0.00034374628290564,0.000451144444005842,0.000409237860413173,1.79386292846049e-05,2.18058666515183e-05,6.38711281488876e-05,40,-0.349191135245753,10.8976759330572,14.5239382872822,15.2359686481301,4.7589549190796,6.61669961226749,6.98147482570802
739099.00625,5.62881524869395e-05,6.56750957289817e-05,4.58930423596109e-05,0.000380547728517463,0.000444010105068379,0.000310269430654309,1.85696177558968e-05,1.37983025652531e-05,2.31787636868985e-05,40,0.632899279252363,11.768894774249,14.3379049135014,12.2188308261807,5.20528285145979,6.52139417677012,5.43578639232359
