dt,betap_1,betap_2,betap_3,bbp_1,bbp_2,bbp_3,betap_sd_1,betap_sd_2,betap_sd_3,betap_n,gamma_bbp,poc_1,poc_2,poc_3,cphyto_1,cphyto_2,cphyto_3
739117,0.000173333815832198,0.000170888650540998,8.53605024249718e-05,0.00117185920972468,0.00115532816266941,0.000577097379603454,2.24988366200573e-05,2.36401948144143e-05,1.37586726519317e-05,20,1.86607806660472,30.5020032219684,32.8860702371103,20.353310666764,14.8023084955409,16.0236729234136,9.603103943984
739117.000694444,0.000163876269210413,0.00017181061072527,8.99547053715808e-05,0.00110791950438254,0.00116156126570099,0.000608157441418167,1.31928637211196e-05,2.07496349250162e-05,1.46295181111578e-05,40,1.59185201295203,28.9883269228931,33.0486031916352,21.3002034029788,14.0268477491514,16.1069390261502,10.0881998316745
739117.001388889,0.000161774847588683,0.000160594570909066,8.84139083170086e-05,0.0010937124076939,0.00108573290242315,0.00059774056338402,1.74498856358352e-05,1.50633825071721e-05,2.1478275347419e-05,40,1.63529923495275,28.651995289502,31.0713203105575,20.9826359041306,13.8545440805116,15.0939712867991,9.925509083437
739117.002083333,0.000162826050966897,0.000167412131093338,8.82023612636176e-05,0.00110081928614194,0.00113182443194631,0.000596310355656716,1.60207844278127e-05,1.5467480275461e-05,1.64401946467445e-05,40,1.63255206493384,28.8202399413916,32.2731923851915,20.9390347897368,13.9407363023295,15.7096938271002,9.90317210641495
739117.002777778,0.000163343733191266,0.000162222111790431,8.73720706204831e-05,0.00110431918418217,0.00109673623008818,0.000590697003569393,1.61755264645992e-05,1.52902636745163e-05,1.57805581007745e-05,39,1.68293238369497,28.903094760386,31.3582405404882,20.7679069166175,13.9831830657614,15.2409613505215,9.81550280202131
739117.003472222,0.000163036882723382,0.000161742051461406,8.50185171556544e-05,0.00110224465795616,0.00109349068267384,0.000574785317265729,1.46088625576091e-05,1.56337520471493e-05,1.60187678197204e-05,40,1.73938438761595,28.8539834740058,31.2736103959791,20.2828254550368,13.9580232116924,15.1976050826932,9.56699416613472
739117.004166667,0.000160094761101597,0.000160120811645678,8.93059701022634e-05,0.00108235383456394,0.00108252995466984,0.000603771532088398,1.58568955510891e-05,1.56649090853276e-05,2.16081088750463e-05,40,1.58459546871164,28.3830981645288,30.9878009849667,21.1664951795107,13.7167873055914,15.0511840947157,10.019700722035
739117.004861111,0.000171024189479812,0.00017352757182995,0.000111384923048872,0.00115624450177475,0.00117316913733064,0.000753040872449597,1.69923075908547e-05,1.89726108928778e-05,6.35731152759238e-05,40,1.210692476811,30.1323485103253,33.3512873703108,25.7170995849613,14.6129333175242,16.2620050064126,12.3509885217645
739117.005555556,0.000169553292858082,0.000166241932013746,9.45066259943002e-05,0.00114630020011352,0.00112391305838053,0.00063893164481327,1.70458547266428e-05,1.7751505488134e-05,1.72658740306914e-05,40,1.59827454158761,29.8969321339921,32.0668972359725,22.2383814990642,14.4923288269768,15.6040082254379,10.5688311840191
739117.00625,0.000167241696236296,0.000165545492198018,8.89780789409092e-05,0.0011306721717487,0.00111920463257128,0.000601554755890543,1.66345387007177e-05,1.83450399439646e-05,1.53542130700405e-05,40,1.69706985908754,29.5269620815729,31.9441214124282,21.0989148478267,14.3027920989683,15.5411098159018,9.98507912263432
739117.006944444,0.000161987649614566,0.000162190252381815,8.79485318863369e-05,0.00109515109992301,0.00109652083794889,0.000594594289509802,1.50083465730909e-05,1.80627526453481e-05,1.51633018675184e-05,40,1.64456257850817,28.6860541628924,31.3526240248293,20.8867190352135,13.8719925398663,15.2380839933035,9.87637059404712
739117.007638889,0.000160937102992781,0.000169239012566087,8.8248234832946e-05,0.00108804866161302,0.00114417544302073,0.000596620493435904,1.46016932417583e-05,2.56473402196158e-05,1.70549875201068e-05,40,1.59233601078751,28.517914624589,32.5952544963303,20.9484896070546,13.7858541680426,15.874687178215,9.90801583667535
