dt,betap_1,betap_2,betap_3,bbp_1,bbp_2,bbp_3,betap_sd_1,betap_sd_2,betap_sd_3,betap_n,gamma_bbp,poc_1,poc_2,poc_3,cphyto_1,cphyto_2,cphyto_3
739105.019444444,0.000317488838236788,0.000388087470852433,0.000271511336294189,0.00214644913507672,0.00262374583236229,0.0018356086978955,3.57292274330285e-05,3.45251941489379e-05,3.53743845079927e-05,40,0.518670420486393,53.5739530132462,71.1761901216371,58.7201121510557,26.6221351102105,35.6398120960601,29.2585273219949
739105.020138889,0.000311179200858922,0.000382516879326074,0.00026342999620488,0.00210379152302465,0.00258608469306044,0.00178097312222836,2.1745100933202e-05,3.05595808873401e-05,3.78433379392053e-05,40,0.545618238034907,52.564098244713,70.1941469546154,57.0544995696401,26.104783591243,35.1367085409932,28.4052291786804
739105.020833333,0.000308738939121347,0.000375393098052472,0.00025029645739702,0.00208729362746061,0.00253792289235551,0.00169218110934632,2.10461693025483e-05,2.97897771109266e-05,2.25159584162468e-05,39,0.65240060002046,52.1735353954429,68.9382909669712,54.3475985810503,25.9046971138423,34.4933298859061,27.0184759723993
739105.021527778,0.000305495701102455,0.000376577696269703,0.000251868566025659,0.00206536704421706,0.00254593161427755,0.00170280967577067,2.07461903807803e-05,3.65719830986171e-05,3.17990911716077e-05,40,0.612405891260022,51.6544565351657,69.147124549436,54.6716195827995,25.6387715122645,34.6003159342628,27.18447286884
739105.022222222,0.00030696253872459,0.000377943104743343,0.00025094472593635,0.00207528390416972,0.00255516274143638,0.00169656386325121,2.18285192796874e-05,3.16768493280489e-05,2.55170728777599e-05,40,0.633275084994952,51.8892232703464,69.3878332884249,54.4812106086734,25.7590431897704,34.7236317175072,27.0869258006291
739105.022916667,0.000308639551345988,0.000372025713213331,0.000252883885846439,0.00208662169579322,0.00251515698878679,0.00170967395598676,2.28507404026998e-05,1.87170572306494e-05,2.36275061339218e-05,40,0.624802201463293,52.1576284244288,68.3446525254587,54.8808830773391,25.8965479265801,34.1892071951947,27.2916791623962
739105.023611111,0.000310526738968123,0.000373506721686972,0.00025032404575713,0.00209938041909749,0.00252516965371996,0.0016923676261764,2.51815680416358e-05,2.85590039296366e-05,2.14048986866809e-05,40,0.665251899474446,52.4596719976482,68.6057404628812,54.3532847072611,26.0512857228143,34.3229633007443,27.0213889913045
739105.024305556,0.000304637451590257,0.000369785730160613,0.000258704955667821,0.00205956467039702,0.00250001311880763,0.00174902850574894,2.35220871289089e-05,2.90313619187638e-05,3.18545423926145e-05,40,0.535153358707484,51.5170940671536,67.9497644707956,56.0806404226114,25.5684003225751,33.9869049025603,27.9063183207284
739105.025,0.000316402864211656,0.000370919938630601,0.00025133936557791,0.00213910718245909,0.00250768117039307,0.0016992319063925,3.94164001625021e-05,2.75191754431314e-05,2.064550935324e-05,40,0.699612693850559,53.4001433341622,68.1497148122735,54.5625482018007,26.5330919088639,34.0893400408644,27.1285952848607
739105.025694444,0.000312372817218405,0.000372513583001677,0.000242196198565524,0.00211186121396766,0.00251845533367048,0.00163741762959905,2.52137120651829e-05,3.06969023504337e-05,1.97448607323879e-05,39,0.760910726322876,52.7551360334537,68.4306594045799,52.6780867335894,26.2026528029998,34.2332687681471,26.1631802238109
739105.027083333,0.000315759177077323,0.00037547856404787,0.00025429384530938,0.00213475540209282,0.00253850070294224,0.00171920627934821,2.08568436516495e-05,1.55207666099122e-05,1.65228539211978e-05,40,0.666496851611507,53.2971214831237,68.9533578223305,55.1714841651299,26.4803135165818,34.5010486794882,27.4405549402475
739105.027777778,0.000308819014699457,0.000375341172521511,0.000247439505220071,0.00208783499501334,0.00253757183903458,0.00167286609164924,2.1298643568176e-05,2.72820966512855e-05,2.04640056208062e-05,40,0.681467206204635,52.1863514575326,68.9291369816838,53.7587636306782,25.9112628195218,34.4886402727651,26.7168141240935
739105.029166667,0.00031112216494299,0.000366396389465139,0.000243853575040851,0.00210340591988629,0.00247709877811873,0.00164862266698468,2.62747775088203e-05,3.46729085516878e-05,3.06611051072749e-05,40,0.733569526661466,52.5549696707186,67.3522554172331,53.0196819491031,26.1001069963809,33.6807992860998,26.3381804407973
739105.029861111,0.000304812527565125,0.00036625899793878,0.000246917484951542,0.00206074830783422,0.00247616991421108,0.00166933686536179,1.79829719817138e-05,2.74579435548297e-05,2.39364614904409e-05,40,0.652945937632602,51.5451149021854,67.3280345765864,53.6511721276097,25.5827554774134,33.6683908793767,26.6616946858585
739105.030555556,0.000308030823519857,0.000363824426921588,0.00024489773460522,0.00208250626508027,0.00245971049194239,0.0016556819242684,3.04161587578005e-05,2.63311271635505e-05,2.33680688865041e-05,39,0.69810630664799,52.0602017957426,66.8988424843733,53.2348894874815,25.8466359828935,33.4485145290796,26.4484318852056
