dt,betap_1,betap_2,betap_3,bbp_1,bbp_2,bbp_3,betap_sd_1,betap_sd_2,betap_sd_3,betap_n,gamma_bbp,poc_1,poc_2,poc_3,cphyto_1,cphyto_2,cphyto_3
739102.009722222,3.8510630650912e-05,7.64076932640609e-05,5.02029267554633e-05,0.000260359105255408,0.000516570056543322,0.000339407297941658,1.90849800290587e-05,1.7721605219467e-05,1.66121254646616e-05,20,-0.261380987883475,8.92360999420852,16.2299614435567,13.1071238066574,3.74763522853759,7.49070020997159,5.89086145564713
739102.010416667,4.31456964763798e-05,7.33694434929231e-05,5.18219083482457e-05,0.000291695429037219,0.000496029338861329,0.000350352758761106,2.81260752940249e-05,1.85146173453393e-05,1.41261778254195e-05,39,-0.179786018511841,9.66545030071078,15.6943464351087,13.4408056069798,4.1276821633634,7.21630309185445,6.06180760714114
739102.011111111,3.95192680675376e-05,7.64935629500627e-05,5.23161399381751e-05,0.000267178207692349,0.000517150596364096,0.000353694113923773,2.05873510112828e-05,1.69103150370038e-05,1.55309320752602e-05,40,-0.318260739877075,9.08504198211857,16.2450994657925,13.5426696969973,3.83033730289281,7.49845546255035,6.11399287510333
739102.011805556,5.40002242776208e-05,9.11598977943096e-05,6.08881215309574e-05,0.000365079715363731,0.000616305394737514,0.000411646773229543,2.32317392662889e-05,2.0942755681552e-05,1.98753560565106e-05,40,-0.0297815336190997,11.4027128411402,18.8306370789692,15.3094064301153,5.01768678793133,8.8230338605585,7.01909721384095
739102.0125,5.18773554877038e-05,9.42662326385564e-05,6.77218531237398e-05,0.000350727620646624,0.000637306415676459,0.000457847632913732,2.48346732944216e-05,1.9936491755183e-05,1.8588966492143e-05,40,-0.336153963219403,11.0629485976374,19.3782548487948,16.7178794300344,4.84362458320226,9.10358002804788,7.74066200576767
739102.013194444,4.76527366942464e-05,8.30381674803113e-05,5.80933347136692e-05,0.000322166209147545,0.000561396752579813,0.000392752037338959,2.18873700847565e-05,1.88119303031748e-05,1.70019811010884e-05,40,-0.198939282629742,10.3868001633749,17.3988520124256,14.7333841325996,4.49723178454142,8.08952622946892,6.7239993246546
739102.013888889,4.72112679043295e-05,8.56821023245582e-05,6.24730663064516e-05,0.000319181567836867,0.00057927162242138,0.0004223621210868,1.86076868581304e-05,1.76087203356883e-05,1.97503372136085e-05,40,-0.371335980610747,10.3161432720264,17.8649529885172,15.6360730385908,4.46103405472552,8.32831110773756,7.18644946226005
739102.014583333,4.74003241144124e-05,8.53204371688051e-05,5.75480478992339e-05,0.000320459721553599,0.000576826510129984,0.000389065512742651,2.12319136477432e-05,1.52371979240931e-05,2.54313215807064e-05,40,-0.165341531864317,10.3464016377358,17.8011948053374,14.6209972551057,4.47653550300205,8.2956476060713,6.66642320223066
739102.015277778,4.73091469876218e-05,8.19205668823549e-05,5.75756000019838e-05,0.000319843299678659,0.000553840981957553,0.000389251784447337,1.99046125145095e-05,1.96466398502841e-05,1.50569540990838e-05,39,-0.199326045592828,10.3318087775195,17.2018294834017,14.6266759084574,4.46905953850278,7.98859101795391,6.6693323927685
739102.015972222,4.39952865310381e-05,8.17071068548068e-05,5.39352610819456e-05,0.000297439258798664,0.000552397841171728,0.000364640518206618,1.86524010123245e-05,2.54168847527969e-05,1.64645455419773e-05,40,-0.166025728283583,9.80142682624057,17.1641984777008,13.876380259614,4.1973433307102,7.96931254488405,6.28495376160389
