dt,betap_1,betap_2,betap_3,bbp_1,bbp_2,bbp_3,betap_sd_1,betap_sd_2,betap_sd_3,betap_n,gamma_bbp,poc_1,poc_2,poc_3,cphyto_1,cphyto_2,cphyto_3
739114,0.000639334263386582,0.000815957503923529,0.000569349852481369,0.00432235187949367,0.00551644992713032,0.00384920775546524,4.18645949756049e-05,4.80991921672991e-05,3.54706108223959e-05,20,0.42622551236855,105.085175901947,146.605673752337,120.106413718514,53.0114835944992,74.2825547430633,60.7069071774969
739114.000694444,0.000624210334692306,0.000816803977704966,0.000569581081051846,0.00422010342299651,0.00552217268868038,0.00385077102417057,2.84142796329227e-05,6.26155623940535e-05,3.90479142259056e-05,40,0.371997201000058,102.664597571337,146.754899160301,120.154071311427,51.7714143141016,74.3590033512043,60.7313223001981
739114.001388889,0.000611188155999484,0.000801466451492653,0.000553861309626805,0.0041320642832672,0.00541848016186441,0.00374449424931993,3.12539860461528e-05,4.91576690320573e-05,5.77690429209573e-05,40,0.39012114543496,100.580403431152,144.051036788675,116.914132294733,50.7036756274646,72.9738068371833,59.071492170284
739114.002083333,0.000612037527305208,0.00078520412527409,0.000543458538197283,0.00413780663413111,0.00530853533281144,0.00367416415563441,3.43162334874811e-05,4.25777657388506e-05,4.34666500646413e-05,40,0.435032750686071,100.716344946008,141.18414082848,114.770058813959,50.7733188587421,71.5050877441565,57.9730771242597
739114.002777778,0.000607939702457086,0.000786542640081169,0.000551093715485709,0.00411010243939534,0.00531758463975999,0.00372578335515625,3.19138421427076e-05,5.81913267938963e-05,4.01286562629844e-05,39,0.38515279725445,100.060489828564,141.420108465674,116.343714570604,50.4373223849867,71.6259746472376,58.7792655202549
739114.003472222,0.00061541766991811,0.000799497472843214,0.000546477245342719,0.00416065878927519,0.00540516847335736,0.0036945727513424,2.89666448289852e-05,4.53884751549093e-05,4.24892419665608e-05,40,0.438416328693278,101.257335328108,143.703924274763,115.392232431884,51.0504697963295,72.7959800922683,58.2918184683864
739114.004166667,0.000605127766223835,0.000787974746624652,0.000590471473913197,0.00409109176132151,0.00532726669305253,0.00399200485757928,4.96502369769425e-05,3.96232618085218e-05,0.000197678630349449,40,0.196890006961577,99.6104406349414,141.672575450342,124.459706366511,50.2067608813072,71.7553142137542,62.9371115931502
739114.004861111,0.000603665212529559,0.000763042420406089,0.000536612452483675,0.00408120386375158,0.00515870653092371,0.00362787977335426,3.35684651099568e-05,3.68653780486181e-05,4.54413092502623e-05,40,0.428165119991594,99.3763595405854,137.277239607633,113.359039555765,50.0868404595791,69.5035709478384,57.2502078768533
739114.005555556,0.000591273558836737,0.000770131294193775,0.000540115681058634,0.00399742751904968,0.00520663233233062,0.00365156407667168,3.09878400504373e-05,4.01792743819917e-05,4.0102956190838e-05,40,0.367730917270686,97.3930806574586,138.526941732109,114.081075941505,49.0708009510346,70.1437969610239,57.6201092057892
739114.00625,0.000602841855142461,0.000793982167975213,0.000556706909629112,0.00407563738537958,0.00536788111097527,0.003763732518286,2.78173777176042e-05,7.20531672509467e-05,6.31198918981715e-05,40,0.343762238068535,99.2445815422991,142.731627628342,117.500627493938,50.0193302098835,72.2978697078972,59.3719553572989
739114.006944444,0.000625883550808613,0.000818660026378283,0.000564048445896378,0.00423141554755997,0.00553472089066325,0.00381336649678592,3.32755884879261e-05,4.45163626008499e-05,3.58309028061836e-05,39,0.403252403074052,102.9323950964,147.082103176009,119.013762077873,51.9086077608073,74.5266309149028,60.1471385814553
739114.007638889,0.000629341247755363,0.000827811915544337,0.000573828251389933,0.00425479202486206,0.00559659413538545,0.00387948490006409,2.91190293665486e-05,6.3867770654787e-05,4.39082105088609e-05,40,0.375594133960402,103.485798016521,148.695495609888,121.029438549083,52.192117677527,75.3531765255857,61.179775468086
739114.008333333,0.000640068844061087,0.000815364389325774,0.000577543845345026,0.00432731816448874,0.00551244005288586,0.00390460494357648,3.62188228239844e-05,3.42826214492587e-05,4.56429095442591e-05,40,0.392188408627302,105.202745225285,146.501113197999,121.795244711259,53.0717146989194,74.2289880686302,61.5721001800958
739114.009027778,0.000607080040368265,0.00080106726311346,0.000555075573919985,0.00410429051555809,0.00541578136603899,0.00375270353490088,2.90908456045953e-05,5.08413256726196e-05,4.59007379614277e-05,40,0.369493747887497,99.9229012782667,143.980663612275,117.164399436263,50.3668353726885,72.9377544553559,59.1997047507983
739114.009722222,0.000609610811673989,0.000792318936894898,0.000549171802490463,0.00412140031982843,0.00535663649231843,0.00371278986376534,2.12415297796778e-05,4.71314457454157e-05,8.11197402328659e-05,40,0.402293086416573,100.327950145277,142.438415550258,115.947596794357,50.5743430788792,72.1476563121663,58.5763332376962
739114.010416667,0.000629165757979714,0.000796517810676336,0.000548994031060941,0.00425360558983886,0.00538502384932448,0.00371158800314794,5.18390257008972e-05,4.48732241144878e-05,4.04520655458725e-05,40,0.475647703102759,103.457710952851,143.178637712794,115.910957038282,52.1777285935657,72.5268742671577,58.5575625846772
739114.011111111,0.000629384604286892,0.000831570028053765,0.000575639842969233,0.00425508514568519,0.00562200163440237,0.00389173254064288,3.58725437407653e-05,5.79126599551499e-05,6.38518962825993e-05,39,0.369248275570475,103.492737210882,149.358015683981,121.402818420926,52.19567264687,75.6925874759109,61.3710590564485
739114.011805556,0.000620776100592616,0.00080803675824546,0.000563260238206377,0.00419688557113793,0.00546290008328613,0.00380803765523086,3.15378495540642e-05,4.22146369965961e-05,6.49390301381755e-05,40,0.384662091088065,102.11494986987,145.209320396673,118.851307753377,51.4898282067609,73.567198879945,60.0639127611097
739114.0125,0.00061700162189834,0.000798826032026897,0.000552346216776855,0.00417136742513417,0.00540062905846819,0.00373425114989194,2.29974693218289e-05,4.03285444565394e-05,4.19495359069123e-05,40,0.417052601383965,101.510846166302,143.585555540922,116.601862586368,51.1803441320272,72.7353394475347,58.9115154954351
739114.013194444,0.000619112043205518,0.000789499705814583,0.000534172445351814,0.00418563536606272,0.00533757649591815,0.00361138359910494,3.41848234785341e-05,4.12864757296995e-05,4.17980742720452e-05,40,0.505679377706824,101.848618195507,141.941411487839,112.856139475746,51.3533857196087,71.8930396933835,56.9925707111998
739114.013888889,0.000624585264511242,0.000789883779596021,0.000536039673922292,0.00422263821379431,0.00534017310637083,0.00362400738510117,2.9848971143381e-05,3.90210456252218e-05,3.88717119506266e-05,40,0.517002601392015,102.724604928787,142.009120102069,113.240986464611,51.8021562568975,71.9277270123038,57.1897289367817
739114.014583333,0.000616607285816966,0.000817087053377458,0.000569706652492769,0.00416870143427447,0.00552408648047147,0.00385161997593926,3.442241760327e-05,6.25489379251313e-05,9.58262370213425e-05,40,0.344562226721497,101.447732844833,146.804802752874,120.179952337291,51.1480109948808,74.3845691060276,60.7445812246102
739114.015277778,0.000626704357124144,0.000812384727165144,0.000557872381067728,0.00423696477888357,0.00549229542889522,0.0037716119296545,2.91422346217022e-05,5.68384358419491e-05,6.1476965347454e-05,40,0.431589875829641,103.063764796771,145.975826637131,117.740838135983,51.9759088382999,73.9598822440839,59.4950159640382
739114.015972222,0.000620822739327304,0.000819500277869659,0.000549923609638206,0.00419720088197623,0.00554040158513089,0.00371787261190533,2.95924306843701e-05,6.3019233347381e-05,4.59919873615102e-05,39,0.448845814227028,102.122414379445,147.230231652451,116.102548749137,51.4936522966077,74.6025175618524,58.6557155723351
739114.016666667,0.000628403099737046,0.000831764474734268,0.000561811338213165,0.00424844948062122,0.00562331623151231,0.00379824206633862,3.32001510298539e-05,5.16539628979787e-05,5.32671680239742e-05,40,0.426672717677476,103.335647826716,149.392294814489,118.552680789131,52.1151953009741,75.7101487736239,59.9109253035354
739114.017361111,0.000624418446042771,0.000821513348515706,0.000547727566783642,0.00422151040294164,0.00555401136672527,0.00370302580874858,3.55009652612404e-05,4.51328333279166e-05,5.08545091009902e-05,40,0.472052699752861,102.697905704129,147.585117172836,115.649931167465,51.7884781668763,74.7843264404669,58.4238382760291
739114.018055556,0.000637457967348495,0.000844901822297144,0.00054274404535412,0.00430966679100216,0.00571213399427254,0.00366933367858917,3.91496429873529e-05,6.24198413401156e-05,4.67642507585775e-05,40,0.546376108939424,104.784875522104,151.708286275335,114.622797560782,52.8576388412742,76.8966378981195,57.8976347582975
739114.01875,0.000642721013655673,0.000840042398648932,0.000551257523929079,0.00434524870706778,0.00567928085290038,0.00372689081610997,3.57088799702585e-05,5.35286159180296e-05,4.92021704112003e-05,40,0.525656793137366,105.627223836599,150.851615351465,116.377476471625,53.289176319318,76.4577629058637,58.7965618398061
739114.019444444,0.000659753859961397,0.000850178369866267,0.000553431502499557,0.00446040279696857,0.00574780718841957,0.00374158844909824,7.27374900070051e-05,5.2754131767698e-05,6.0279340281676e-05,40,0.577053111277847,108.353323615941,152.638492243804,116.825546472232,54.6857651216348,77.3731851064267,59.0261093971782
739114.020138889,0.000633593049215839,0.000844978074416936,0.000552496032352086,0.00428353721041894,0.00571264951254236,0.00373526400915862,3.04215782280579e-05,0.000122094988272196,3.76652000652488e-05,39,0.489904608408573,104.166297025035,151.721728810631,116.632740473481,52.5407392879609,76.9035245478348,58.9273343263185
